geo_id,geo_id2,name,median_household_income,margin_of_error
1400000US06059032056,6059032056,"Census Tract 320.56, Orange County, California",131187,11364
1400000US06059032057,6059032057,"Census Tract 320.57, Orange County, California",153004,42003
1400000US06059032058,6059032058,"Census Tract 320.58, Orange County, California",161094,25894
1400000US06059032059,6059032059,"Census Tract 320.59, Orange County, California",127415,12495
1400000US06059032061,6059032061,"Census Tract 320.61, Orange County, California",129527,21297
1400000US06059042103,6059042103,"Census Tract 421.03, Orange County, California",97875,17982
1400000US06059042106,6059042106,"Census Tract 421.06, Orange County, California",102604,21830
1400000US06059042107,6059042107,"Census Tract 421.07, Orange County, California",48974,7519
1400000US06059042108,6059042108,"Census Tract 421.08, Orange County, California",64375,8380
1400000US06059042109,6059042109,"Census Tract 421.09, Orange County, California",74688,12045
1400000US06059042111,6059042111,"Census Tract 421.11, Orange County, California",125417,16962
1400000US06059042112,6059042112,"Census Tract 421.12, Orange County, California",143419,18203
1400000US06059042113,6059042113,"Census Tract 421.13, Orange County, California",102500,21707
1400000US06059042114,6059042114,"Census Tract 421.14, Orange County, California",106150,19075
1400000US06059042201,6059042201,"Census Tract 422.01, Orange County, California",62090,9791
1400000US06059042203,6059042203,"Census Tract 422.03, Orange County, California",87941,9331
1400000US06059042205,6059042205,"Census Tract 422.05, Orange County, California",102421,18952
1400000US06059042206,6059042206,"Census Tract 422.06, Orange County, California",73092,9083
1400000US06059042305,6059042305,"Census Tract 423.05, Orange County, California",127639,23978
1400000US06059042307,6059042307,"Census Tract 423.07, Orange County, California",84883,21715
1400000US06059042310,6059042310,"Census Tract 423.10, Orange County, California",63816,7440
1400000US06059042311,6059042311,"Census Tract 423.11, Orange County, California",113056,17636
1400000US06059042312,6059042312,"Census Tract 423.12, Orange County, California",45821,10451
1400000US06059042313,6059042313,"Census Tract 423.13, Orange County, California",67208,11858
1400000US06059042315,6059042315,"Census Tract 423.15, Orange County, California",77288,9263
1400000US06059042317,6059042317,"Census Tract 423.17, Orange County, California",95893,27404
1400000US06059042319,6059042319,"Census Tract 423.19, Orange County, California",149602,26670
1400000US06059042320,6059042320,"Census Tract 423.20, Orange County, California",67180,4327
1400000US06059042323,6059042323,"Census Tract 423.23, Orange County, California",98141,16072
1400000US06059042324,6059042324,"Census Tract 423.24, Orange County, California",74114,12872
1400000US06059042325,6059042325,"Census Tract 423.25, Orange County, California",108750,27756
1400000US06059042326,6059042326,"Census Tract 423.26, Orange County, California",91036,11465
1400000US06059042327,6059042327,"Census Tract 423.27, Orange County, California",113688,14090
1400000US06059042328,6059042328,"Census Tract 423.28, Orange County, California",169219,21755
1400000US06059042329,6059042329,"Census Tract 423.29, Orange County, California",119630,22741
1400000US06059042330,6059042330,"Census Tract 423.30, Orange County, California",85469,13913
1400000US06059042331,6059042331,"Census Tract 423.31, Orange County, California",81938,33574
1400000US06059042332,6059042332,"Census Tract 423.32, Orange County, California",109000,18021
1400000US06059042333,6059042333,"Census Tract 423.33, Orange County, California",165250,31399
1400000US06059042334,6059042334,"Census Tract 423.34, Orange County, California",73948,14349
1400000US06059042335,6059042335,"Census Tract 423.35, Orange County, California",97656,12063
1400000US06059042336,6059042336,"Census Tract 423.36, Orange County, California",130020,11112
1400000US06059042337,6059042337,"Census Tract 423.37, Orange County, California",113713,19740
1400000US06059042338,6059042338,"Census Tract 423.38, Orange County, California",95938,13820
1400000US06059042339,6059042339,"Census Tract 423.39, Orange County, California",86429,12235
1400000US06059052404,6059052404,"Census Tract 524.04, Orange County, California",85844,2271
1400000US06059052408,6059052408,"Census Tract 524.08, Orange County, California",104063,20101
1400000US06059052410,6059052410,"Census Tract 524.10, Orange County, California",67522,7137
1400000US06059052411,6059052411,"Census Tract 524.11, Orange County, California",89740,11898
1400000US06059052415,6059052415,"Census Tract 524.15, Orange County, California",140517,18098
1400000US06059052416,6059052416,"Census Tract 524.16, Orange County, California",92500,20972
1400000US06059052417,6059052417,"Census Tract 524.17, Orange County, California",94444,16512
1400000US06059052418,6059052418,"Census Tract 524.18, Orange County, California",87554,6230
1400000US06059052419,6059052419,"Census Tract 524.19, Orange County, California",115857,12834
1400000US06059052420,6059052420,"Census Tract 524.20, Orange County, California",127430,24648
1400000US06059052421,6059052421,"Census Tract 524.21, Orange County, California",96563,17189
1400000US06059052422,6059052422,"Census Tract 524.22, Orange County, California",117984,13390
1400000US06059052423,6059052423,"Census Tract 524.23, Orange County, California",90370,18071
1400000US06059052424,6059052424,"Census Tract 524.24, Orange County, California",73036,7213
1400000US06059052425,6059052425,"Census Tract 524.25, Orange County, California",85154,12975
1400000US06059052426,6059052426,"Census Tract 524.26, Orange County, California",117742,20886
1400000US06059052427,6059052427,"Census Tract 524.27, Orange County, California",121518,8134
1400000US06059052428,6059052428,"Census Tract 524.28, Orange County, California",135246,17857
1400000US06059052502,6059052502,"Census Tract 525.02, Orange County, California",99310,10122
1400000US06059052505,6059052505,"Census Tract 525.05, Orange County, California",73692,9573
1400000US06059052506,6059052506,"Census Tract 525.06, Orange County, California",110240,20989
1400000US06059052511,6059052511,"Census Tract 525.11, Orange County, California",90444,16516
1400000US06059052513,6059052513,"Census Tract 525.13, Orange County, California",90320,12329
1400000US06059052514,6059052514,"Census Tract 525.14, Orange County, California",81174,8683
1400000US06059052515,6059052515,"Census Tract 525.15, Orange County, California",99583,14368
1400000US06059052517,6059052517,"Census Tract 525.17, Orange County, California",106583,14609
1400000US06059052518,6059052518,"Census Tract 525.18, Orange County, California",92409,9735
1400000US06059052519,6059052519,"Census Tract 525.19, Orange County, California",90082,12089
1400000US06059052520,6059052520,"Census Tract 525.20, Orange County, California",92500,12725
1400000US06059052521,6059052521,"Census Tract 525.21, Orange County, California",69886,10285
1400000US06059052522,6059052522,"Census Tract 525.22, Orange County, California",108802,20360
1400000US06059052523,6059052523,"Census Tract 525.23, Orange County, California",107841,19899
1400000US06059052524,6059052524,"Census Tract 525.24, Orange County, California",75814,12599
1400000US06059052525,6059052525,"Census Tract 525.25, Orange County, California",101950,9777
1400000US06059052526,6059052526,"Census Tract 525.26, Orange County, California",113906,12694
1400000US06059052527,6059052527,"Census Tract 525.27, Orange County, California",100147,15745
1400000US06059052528,6059052528,"Census Tract 525.28, Orange County, California",96000,13669
1400000US06059062604,6059062604,"Census Tract 626.04, Orange County, California",104931,19721
1400000US06059062605,6059062605,"Census Tract 626.05, Orange County, California",73220,9553
1400000US06059062610,6059062610,"Census Tract 626.10, Orange County, California",80269,9612
1400000US06059062611,6059062611,"Census Tract 626.11, Orange County, California",52125,9543
1400000US06059062612,6059062612,"Census Tract 626.12, Orange County, California",87423,17233
1400000US06059062614,6059062614,"Census Tract 626.14, Orange County, California",41763,8566
1400000US06059062619,6059062619,"Census Tract 626.19, Orange County, California",120313,31296
1400000US06059062620,6059062620,"Census Tract 626.20, Orange County, California",126250,15328
1400000US06059062621,6059062621,"Census Tract 626.21, Orange County, California",88362,9178
1400000US06059062622,6059062622,"Census Tract 626.22, Orange County, California",40458,7550
1400000US06059062625,6059062625,"Census Tract 626.25, Orange County, California",44423,8129
1400000US06059062626,6059062626,"Census Tract 626.26, Orange County, California",22586,7893
1400000US06059062627,6059062627,"Census Tract 626.27, Orange County, California",36703,8175
1400000US06059062628,6059062628,"Census Tract 626.28, Orange County, California",105742,7050
1400000US06059062629,6059062629,"Census Tract 626.29, Orange County, California",137063,18216
1400000US06059062630,6059062630,"Census Tract 626.30, Orange County, California",108214,14379
1400000US06059062631,6059062631,"Census Tract 626.31, Orange County, California",119856,19406
1400000US06059062632,6059062632,"Census Tract 626.32, Orange County, California",99511,16594
1400000US06059062633,6059062633,"Census Tract 626.33, Orange County, California",156723,11843
1400000US06059062634,6059062634,"Census Tract 626.34, Orange County, California",113179,15112
1400000US06059062635,6059062635,"Census Tract 626.35, Orange County, California",106069,19115
1400000US06059062636,6059062636,"Census Tract 626.36, Orange County, California",98929,16001
1400000US06059062637,6059062637,"Census Tract 626.37, Orange County, California",80882,9703
1400000US06059062638,6059062638,"Census Tract 626.38, Orange County, California",102039,11999
1400000US06059062639,6059062639,"Census Tract 626.39, Orange County, California",131917,13487
1400000US06059062640,6059062640,"Census Tract 626.40, Orange County, California",82775,6893
1400000US06059062641,6059062641,"Census Tract 626.41, Orange County, California",71813,21912
1400000US06059062642,6059062642,"Census Tract 626.42, Orange County, California",142839,13634
1400000US06059062643,6059062643,"Census Tract 626.43, Orange County, California",233026,38492
1400000US06059062644,6059062644,"Census Tract 626.44, Orange County, California",128490,17447
1400000US06059062645,6059062645,"Census Tract 626.45, Orange County, California",167875,28521
1400000US06059062646,6059062646,"Census Tract 626.46, Orange County, California",33683,4081
1400000US06059062647,6059062647,"Census Tract 626.47, Orange County, California",39123,7474
1400000US06059062648,6059062648,"Census Tract 626.48, Orange County, California",47892,6602
1400000US06059062649,6059062649,"Census Tract 626.49, Orange County, California",51422,10230
1400000US06059062701,6059062701,"Census Tract 627.01, Orange County, California",149013,41729
1400000US06059062702,6059062702,"Census Tract 627.02, Orange County, California",115202,20469
1400000US06059062800,6059062800,"Census Tract 628, Orange County, California",84196,24225
1400000US06059062900,6059062900,"Census Tract 629, Orange County, California",135000,48325
1400000US06059063004,6059063004,"Census Tract 630.04, Orange County, California",80963,19676
1400000US06059063005,6059063005,"Census Tract 630.05, Orange County, California",146500,32383
1400000US06059063006,6059063006,"Census Tract 630.06, Orange County, California",85125,21335
1400000US06059063007,6059063007,"Census Tract 630.07, Orange County, California",125060,26276
1400000US06059063008,6059063008,"Census Tract 630.08, Orange County, California",89934,33600
1400000US06059063009,6059063009,"Census Tract 630.09, Orange County, California",133958,22086
1400000US06059063010,6059063010,"Census Tract 630.10, Orange County, California",96536,9188
1400000US06059063101,6059063101,"Census Tract 631.01, Orange County, California",71925,14503
1400000US06059063102,6059063102,"Census Tract 631.02, Orange County, California",73293,24614
1400000US06059063103,6059063103,"Census Tract 631.03, Orange County, California",80598,17580
1400000US06059063201,6059063201,"Census Tract 632.01, Orange County, California",64478,7974
1400000US06059063202,6059063202,"Census Tract 632.02, Orange County, California",74839,21659
1400000US06059063301,6059063301,"Census Tract 633.01, Orange County, California",71324,8785
1400000US06059063302,6059063302,"Census Tract 633.02, Orange County, California",83274,20978
1400000US06059063400,6059063400,"Census Tract 634, Orange County, California",123750,23481
1400000US06059063500,6059063500,"Census Tract 635, Orange County, California",110878,17134
1400000US06059063601,6059063601,"Census Tract 636.01, Orange County, California",86842,10974
1400000US06059063603,6059063603,"Census Tract 636.03, Orange County, California",73117,10392
1400000US06059063604,6059063604,"Census Tract 636.04, Orange County, California",51806,11105
1400000US06059063605,6059063605,"Census Tract 636.05, Orange County, California",42063,6513
1400000US06059063701,6059063701,"Census Tract 637.01, Orange County, California",37052,5799
1400000US06059063702,6059063702,"Census Tract 637.02, Orange County, California",43384,6245
1400000US06059063802,6059063802,"Census Tract 638.02, Orange County, California",69449,11913
1400000US06059063803,6059063803,"Census Tract 638.03, Orange County, California",77218,15856
1400000US06059063805,6059063805,"Census Tract 638.05, Orange County, California",85250,12642
1400000US06059063806,6059063806,"Census Tract 638.06, Orange County, California",102156,15569
1400000US06059063807,6059063807,"Census Tract 638.07, Orange County, California",57375,8819
1400000US06059063808,6059063808,"Census Tract 638.08, Orange County, California",55069,10993
1400000US06059063902,6059063902,"Census Tract 639.02, Orange County, California",57313,5912
1400000US06059063903,6059063903,"Census Tract 639.03, Orange County, California",84306,20726
1400000US06059063904,6059063904,"Census Tract 639.04, Orange County, California",81188,9193
1400000US06059063905,6059063905,"Census Tract 639.05, Orange County, California",77218,7882
1400000US06059063906,6059063906,"Census Tract 639.06, Orange County, California",50022,8690
1400000US06059063907,6059063907,"Census Tract 639.07, Orange County, California",104568,19301
1400000US06059063908,6059063908,"Census Tract 639.08, Orange County, California",76540,8844
1400000US06059074003,6059074003,"Census Tract 740.03, Orange County, California",74886,9699
1400000US06059074004,6059074004,"Census Tract 740.04, Orange County, California",57875,16224
1400000US06059074005,6059074005,"Census Tract 740.05, Orange County, California",60506,8111
1400000US06059074006,6059074006,"Census Tract 740.06, Orange County, California",47030,4866
1400000US06059074102,6059074102,"Census Tract 741.02, Orange County, California",78661,10804
1400000US06059074103,6059074103,"Census Tract 741.03, Orange County, California",70134,11041
1400000US06059074106,6059074106,"Census Tract 741.06, Orange County, California",59832,5378
1400000US06059074107,6059074107,"Census Tract 741.07, Orange County, California",67949,10288
1400000US06059074108,6059074108,"Census Tract 741.08, Orange County, California",67115,5504
1400000US06059074109,6059074109,"Census Tract 741.09, Orange County, California",66198,10135
1400000US06059074110,6059074110,"Census Tract 741.10, Orange County, California",100109,8493
1400000US06059074111,6059074111,"Census Tract 741.11, Orange County, California",72321,14753
1400000US06059074200,6059074200,"Census Tract 742, Orange County, California",59712,10557
1400000US06059074300,6059074300,"Census Tract 743, Orange County, California",58107,7613
1400000US06059074403,6059074403,"Census Tract 744.03, Orange County, California",31010,1982
1400000US06059074405,6059074405,"Census Tract 744.05, Orange County, California",36007,6417
1400000US06059074406,6059074406,"Census Tract 744.06, Orange County, California",41875,6568
1400000US06059074407,6059074407,"Census Tract 744.07, Orange County, California",36152,4028
1400000US06059074408,6059074408,"Census Tract 744.08, Orange County, California",38058,6132
1400000US06059074501,6059074501,"Census Tract 745.01, Orange County, California",32939,8878
1400000US06059074502,6059074502,"Census Tract 745.02, Orange County, California",51089,9777
1400000US06059074601,6059074601,"Census Tract 746.01, Orange County, California",50494,5540
1400000US06059074602,6059074602,"Census Tract 746.02, Orange County, California",41528,7754
1400000US06059074701,6059074701,"Census Tract 747.01, Orange County, California",51302,14395
1400000US06059074702,6059074702,"Census Tract 747.02, Orange County, California",54536,4460
1400000US06059074801,6059074801,"Census Tract 748.01, Orange County, California",62609,5943
1400000US06059074802,6059074802,"Census Tract 748.02, Orange County, California",48646,7641
1400000US06059074803,6059074803,"Census Tract 748.03, Orange County, California",52384,6368
1400000US06059074805,6059074805,"Census Tract 748.05, Orange County, California",45483,4781
1400000US06059074806,6059074806,"Census Tract 748.06, Orange County, California",51250,10706
1400000US06059074901,6059074901,"Census Tract 749.01, Orange County, California",44583,3098
1400000US06059074902,6059074902,"Census Tract 749.02, Orange County, California",37398,3697
1400000US06059075002,6059075002,"Census Tract 750.02, Orange County, California",29000,6617
1400000US06059075003,6059075003,"Census Tract 750.03, Orange County, California",35025,5861
1400000US06059075004,6059075004,"Census Tract 750.04, Orange County, California",31455,7165
1400000US06059075100,6059075100,"Census Tract 751, Orange County, California",47000,8725
1400000US06059075201,6059075201,"Census Tract 752.01, Orange County, California",55858,7288
1400000US06059075202,6059075202,"Census Tract 752.02, Orange County, California",59100,7446
1400000US06059075301,6059075301,"Census Tract 753.01, Orange County, California",62138,20815
1400000US06059075302,6059075302,"Census Tract 753.02, Orange County, California",57097,6475
1400000US06059075303,6059075303,"Census Tract 753.03, Orange County, California",79000,19170
1400000US06059075401,6059075401,"Census Tract 754.01, Orange County, California",73403,15417
1400000US06059075403,6059075403,"Census Tract 754.03, Orange County, California",62719,5446
1400000US06059075404,6059075404,"Census Tract 754.04, Orange County, California",50546,3090
1400000US06059075405,6059075405,"Census Tract 754.05, Orange County, California",65366,4534
1400000US06059075504,6059075504,"Census Tract 755.04, Orange County, California",72549,6632
1400000US06059075505,6059075505,"Census Tract 755.05, Orange County, California",70000,8253
1400000US06059075506,6059075506,"Census Tract 755.06, Orange County, California",76085,7710
1400000US06059075507,6059075507,"Census Tract 755.07, Orange County, California",60000,7135
1400000US06059075512,6059075512,"Census Tract 755.12, Orange County, California",51283,10433
1400000US06059075513,6059075513,"Census Tract 755.13, Orange County, California",67813,14314
1400000US06059075514,6059075514,"Census Tract 755.14, Orange County, California",39306,7798
1400000US06059075515,6059075515,"Census Tract 755.15, Orange County, California",77292,15433
1400000US06059075603,6059075603,"Census Tract 756.03, Orange County, California",101038,7847
1400000US06059075604,6059075604,"Census Tract 756.04, Orange County, California",147930,14080
1400000US06059075605,6059075605,"Census Tract 756.05, Orange County, California",112394,21343
1400000US06059075606,6059075606,"Census Tract 756.06, Orange County, California",164957,25911
1400000US06059075607,6059075607,"Census Tract 756.07, Orange County, California",99046,17209
1400000US06059075701,6059075701,"Census Tract 757.01, Orange County, California",78784,5945
1400000US06059075702,6059075702,"Census Tract 757.02, Orange County, California",88333,19311
1400000US06059075703,6059075703,"Census Tract 757.03, Orange County, California",132138,14014
1400000US06059075805,6059075805,"Census Tract 758.05, Orange County, California",62917,14141
1400000US06059075806,6059075806,"Census Tract 758.06, Orange County, California",56037,12610
1400000US06059075807,6059075807,"Census Tract 758.07, Orange County, California",69405,9690
1400000US06059075808,6059075808,"Census Tract 758.08, Orange County, California",98920,11228
1400000US06059075809,6059075809,"Census Tract 758.09, Orange County, California",150868,20738
1400000US06059075810,6059075810,"Census Tract 758.10, Orange County, California",119559,14682
1400000US06059075811,6059075811,"Census Tract 758.11, Orange County, California",70071,5167
1400000US06059075812,6059075812,"Census Tract 758.12, Orange County, California",70625,16105
1400000US06059075813,6059075813,"Census Tract 758.13, Orange County, California",102734,19445
1400000US06059075814,6059075814,"Census Tract 758.14, Orange County, California",100767,13244
1400000US06059075815,6059075815,"Census Tract 758.15, Orange County, California",69647,9624
1400000US06059075816,6059075816,"Census Tract 758.16, Orange County, California",65492,14158
1400000US06059075901,6059075901,"Census Tract 759.01, Orange County, California",58942,9697
1400000US06059075902,6059075902,"Census Tract 759.02, Orange County, California",64594,7541
1400000US06059076000,6059076000,"Census Tract 760, Orange County, California",61120,7386
1400000US06059076101,6059076101,"Census Tract 761.01, Orange County, California",77702,10719
1400000US06059076102,6059076102,"Census Tract 761.02, Orange County, California",45125,6823
1400000US06059076103,6059076103,"Census Tract 761.03, Orange County, California",47206,3435
1400000US06059076201,6059076201,"Census Tract 762.01, Orange County, California",97152,16836
1400000US06059076202,6059076202,"Census Tract 762.02, Orange County, California",81218,10109
1400000US06059076204,6059076204,"Census Tract 762.04, Orange County, California",61366,8196
1400000US06059076205,6059076205,"Census Tract 762.05, Orange County, California",68458,11092
1400000US06059076206,6059076206,"Census Tract 762.06, Orange County, California",69761,8804
1400000US06059076208,6059076208,"Census Tract 762.08, Orange County, California",77273,7212
1400000US06059086301,6059086301,"Census Tract 863.01, Orange County, California",62302,15090
1400000US06059086303,6059086303,"Census Tract 863.03, Orange County, California",73495,13260
1400000US06059086304,6059086304,"Census Tract 863.04, Orange County, California",60324,9262
1400000US06059086305,6059086305,"Census Tract 863.05, Orange County, California",97331,17456
1400000US06059086306,6059086306,"Census Tract 863.06, Orange County, California",76833,14668
1400000US06059086402,6059086402,"Census Tract 864.02, Orange County, California",65391,16365
1400000US06059086404,6059086404,"Census Tract 864.04, Orange County, California",58315,9216
1400000US06059086405,6059086405,"Census Tract 864.05, Orange County, California",50658,6338
1400000US06059086406,6059086406,"Census Tract 864.06, Orange County, California",58984,10303
1400000US06059086407,6059086407,"Census Tract 864.07, Orange County, California",61753,6696
1400000US06059086501,6059086501,"Census Tract 865.01, Orange County, California",60250,13060
1400000US06059086502,6059086502,"Census Tract 865.02, Orange County, California",39097,7695
1400000US06059086601,6059086601,"Census Tract 866.01, Orange County, California",42308,8667
1400000US06059086602,6059086602,"Census Tract 866.02, Orange County, California",51985,7090
1400000US06059086701,6059086701,"Census Tract 867.01, Orange County, California",66943,13738
1400000US06059086702,6059086702,"Census Tract 867.02, Orange County, California",48795,7581
1400000US06059086801,6059086801,"Census Tract 868.01, Orange County, California",62375,9037
1400000US06059086802,6059086802,"Census Tract 868.02, Orange County, California",48802,4541
1400000US06059086803,6059086803,"Census Tract 868.03, Orange County, California",58085,7696
1400000US06059086901,6059086901,"Census Tract 869.01, Orange County, California",35212,10278
1400000US06059086902,6059086902,"Census Tract 869.02, Orange County, California",61301,9091
1400000US06059086903,6059086903,"Census Tract 869.03, Orange County, California",55069,6430
1400000US06059087001,6059087001,"Census Tract 870.01, Orange County, California",43472,7496
1400000US06059087002,6059087002,"Census Tract 870.02, Orange County, California",56897,7355
1400000US06059087101,6059087101,"Census Tract 871.01, Orange County, California",52274,4711
1400000US06059087102,6059087102,"Census Tract 871.02, Orange County, California",49662,6840
1400000US06059087103,6059087103,"Census Tract 871.03, Orange County, California",70092,12787
1400000US06059087105,6059087105,"Census Tract 871.05, Orange County, California",60887,12144
1400000US06059087106,6059087106,"Census Tract 871.06, Orange County, California",48828,17078
1400000US06059087200,6059087200,"Census Tract 872, Orange County, California",46786,5323
1400000US06059087300,6059087300,"Census Tract 873, Orange County, California",56618,3769
1400000US06059087401,6059087401,"Census Tract 874.01, Orange County, California",82888,14124
1400000US06059087403,6059087403,"Census Tract 874.03, Orange County, California",39265,4076
1400000US06059087404,6059087404,"Census Tract 874.04, Orange County, California",40592,8481
1400000US06059087405,6059087405,"Census Tract 874.05, Orange County, California",36108,3125
1400000US06059087503,6059087503,"Census Tract 875.03, Orange County, California",58710,6711
1400000US06059087504,6059087504,"Census Tract 875.04, Orange County, California",47344,11320
1400000US06059087505,6059087505,"Census Tract 875.05, Orange County, California",47222,8498
1400000US06059087601,6059087601,"Census Tract 876.01, Orange County, California",49681,7158
1400000US06059087602,6059087602,"Census Tract 876.02, Orange County, California",56375,26895
1400000US06059087701,6059087701,"Census Tract 877.01, Orange County, California",49700,4674
1400000US06059087703,6059087703,"Census Tract 877.03, Orange County, California",57351,3533
1400000US06059087704,6059087704,"Census Tract 877.04, Orange County, California",82500,15430
1400000US06059087801,6059087801,"Census Tract 878.01, Orange County, California",56782,12628
1400000US06059087802,6059087802,"Census Tract 878.02, Orange County, California",54382,6965
1400000US06059087803,6059087803,"Census Tract 878.03, Orange County, California",35607,4505
1400000US06059087805,6059087805,"Census Tract 878.05, Orange County, California",47922,4123
1400000US06059087806,6059087806,"Census Tract 878.06, Orange County, California",36452,3088
1400000US06059087901,6059087901,"Census Tract 879.01, Orange County, California",48750,6410
1400000US06059087902,6059087902,"Census Tract 879.02, Orange County, California",43144,8483
1400000US06059088001,6059088001,"Census Tract 880.01, Orange County, California",57917,7390
1400000US06059088002,6059088002,"Census Tract 880.02, Orange County, California",69881,17995
1400000US06059088101,6059088101,"Census Tract 881.01, Orange County, California",64219,7895
1400000US06059088104,6059088104,"Census Tract 881.04, Orange County, California",58631,9042
1400000US06059088105,6059088105,"Census Tract 881.05, Orange County, California",72596,10571
1400000US06059088106,6059088106,"Census Tract 881.06, Orange County, California",47682,4357
1400000US06059088107,6059088107,"Census Tract 881.07, Orange County, California",49487,10920
1400000US06059088201,6059088201,"Census Tract 882.01, Orange County, California",39000,7575
1400000US06059088202,6059088202,"Census Tract 882.02, Orange County, California",73750,10047
1400000US06059088203,6059088203,"Census Tract 882.03, Orange County, California",46364,8358
1400000US06059088301,6059088301,"Census Tract 883.01, Orange County, California",67061,7830
1400000US06059088302,6059088302,"Census Tract 883.02, Orange County, California",82895,8436
1400000US06059088401,6059088401,"Census Tract 884.01, Orange County, California",77022,9663
1400000US06059088402,6059088402,"Census Tract 884.02, Orange County, California",51518,9217
1400000US06059088403,6059088403,"Census Tract 884.03, Orange County, California",74588,9524
1400000US06059088501,6059088501,"Census Tract 885.01, Orange County, California",55592,8144
1400000US06059088502,6059088502,"Census Tract 885.02, Orange County, California",57083,10039
1400000US06059088601,6059088601,"Census Tract 886.01, Orange County, California",51462,8602
1400000US06059088602,6059088602,"Census Tract 886.02, Orange County, California",57000,8875
1400000US06059088701,6059088701,"Census Tract 887.01, Orange County, California",39577,7743
1400000US06059088702,6059088702,"Census Tract 887.02, Orange County, California",54031,6997
1400000US06059088801,6059088801,"Census Tract 888.01, Orange County, California",43750,7499
1400000US06059088802,6059088802,"Census Tract 888.02, Orange County, California",48651,6553
1400000US06059088901,6059088901,"Census Tract 889.01, Orange County, California",46495,7350
1400000US06059088902,6059088902,"Census Tract 889.02, Orange County, California",54545,16424
1400000US06059088903,6059088903,"Census Tract 889.03, Orange County, California",60197,9692
1400000US06059088904,6059088904,"Census Tract 889.04, Orange County, California",43750,12578
1400000US06059088905,6059088905,"Census Tract 889.05, Orange County, California",56429,13550
1400000US06059089001,6059089001,"Census Tract 890.01, Orange County, California",50284,6770
1400000US06059089003,6059089003,"Census Tract 890.03, Orange County, California",49563,13360
1400000US06059089004,6059089004,"Census Tract 890.04, Orange County, California",44904,7020
1400000US06059089102,6059089102,"Census Tract 891.02, Orange County, California",54401,5264
1400000US06059089104,6059089104,"Census Tract 891.04, Orange County, California",31808,11182
1400000US06059089105,6059089105,"Census Tract 891.05, Orange County, California",46411,6922
1400000US06059089106,6059089106,"Census Tract 891.06, Orange County, California",42700,5153
1400000US06059089107,6059089107,"Census Tract 891.07, Orange County, California",76662,4370
1400000US06059099202,6059099202,"Census Tract 992.02, Orange County, California",57674,7069
1400000US06059099203,6059099203,"Census Tract 992.03, Orange County, California",65170,3654
1400000US06059099204,6059099204,"Census Tract 992.04, Orange County, California",54844,8295
1400000US06059099212,6059099212,"Census Tract 992.12, Orange County, California",60278,14756
1400000US06059099214,6059099214,"Census Tract 992.14, Orange County, California",67865,17672
1400000US06059099215,6059099215,"Census Tract 992.15, Orange County, California",84079,10734
1400000US06059099216,6059099216,"Census Tract 992.16, Orange County, California",91680,12038
1400000US06059099217,6059099217,"Census Tract 992.17, Orange County, California",120347,19292
1400000US06059099220,6059099220,"Census Tract 992.20, Orange County, California",85000,17981
1400000US06059099222,6059099222,"Census Tract 992.22, Orange County, California",57350,12054
1400000US06059099223,6059099223,"Census Tract 992.23, Orange County, California",41421,2608
1400000US06059099224,6059099224,"Census Tract 992.24, Orange County, California",98690,11919
1400000US06059099225,6059099225,"Census Tract 992.25, Orange County, California",96111,18099
1400000US06059099226,6059099226,"Census Tract 992.26, Orange County, California",93846,8268
1400000US06059099227,6059099227,"Census Tract 992.27, Orange County, California",64688,13251
1400000US06059099229,6059099229,"Census Tract 992.29, Orange County, California",67386,8358
1400000US06059099230,6059099230,"Census Tract 992.30, Orange County, California",94081,7183
1400000US06059099231,6059099231,"Census Tract 992.31, Orange County, California",119313,14410
1400000US06059099232,6059099232,"Census Tract 992.32, Orange County, California",93790,11510
1400000US06059099233,6059099233,"Census Tract 992.33, Orange County, California",85000,20027
1400000US06059099234,6059099234,"Census Tract 992.34, Orange County, California",88575,20400
1400000US06059099235,6059099235,"Census Tract 992.35, Orange County, California",64056,9813
1400000US06059099237,6059099237,"Census Tract 992.37, Orange County, California",108708,12929
1400000US06059099238,6059099238,"Census Tract 992.38, Orange County, California",117782,17234
1400000US06059099239,6059099239,"Census Tract 992.39, Orange County, California",121442,19720
1400000US06059099240,6059099240,"Census Tract 992.40, Orange County, California",74964,14169
1400000US06059099241,6059099241,"Census Tract 992.41, Orange County, California",49747,14512
1400000US06059099242,6059099242,"Census Tract 992.42, Orange County, California",80217,15330
1400000US06059099243,6059099243,"Census Tract 992.43, Orange County, California",96577,10570
1400000US06059099244,6059099244,"Census Tract 992.44, Orange County, California",56782,9839
1400000US06059099245,6059099245,"Census Tract 992.45, Orange County, California",117841,25089
1400000US06059099246,6059099246,"Census Tract 992.46, Orange County, California",90750,23605
1400000US06059099247,6059099247,"Census Tract 992.47, Orange County, California",52212,7186
1400000US06059099248,6059099248,"Census Tract 992.48, Orange County, California",40369,8314
1400000US06059099249,6059099249,"Census Tract 992.49, Orange County, California",39821,11131
1400000US06059099250,6059099250,"Census Tract 992.50, Orange County, California",77781,25769
1400000US06059099251,6059099251,"Census Tract 992.51, Orange County, California",65679,10720
1400000US06059099305,6059099305,"Census Tract 993.05, Orange County, California",66658,10864
1400000US06059099306,6059099306,"Census Tract 993.06, Orange County, California",91964,15803
1400000US06059099307,6059099307,"Census Tract 993.07, Orange County, California",76083,8023
1400000US06059099308,6059099308,"Census Tract 993.08, Orange County, California",164058,24721
